"","WIB","HenID","RPen","DIB","CLASS","TrackingSystemID","PenID","temperature_C_avg","Treatment","tobeusedPCA","RearingPenID","InitialWeight","Treatment_encoded","perc_duration_5_Zone","perc_duration_4_Zone","perc_duration_3_Zone","perc_duration_2_Zone","perc_1_Zone_while_WG_open","nbr_stays_2_Zone_perh","nbr_stays_4_Zone_perh","nbr_stays_3_Zone_perh","nbr_stays_5_Zone_perh","nbr_stays_1_Zone_perh","in_WG_15mnAfterOpening","SleepingHeight","vertical_travel_distance_perh","avgDIB","severity","Feathers","cDIB","cDIBfact","InitialWeight_kg","PC1","PC2","PC3","cDIB2","temperature_C_avg_scale","cDIB2_scale","cDIB_scale","avgDIB_scale","InitialWeight_kg_scale","ri1_fit_marginalnull","ri2_fit_marginalnull","rr1_fit_marginalnull","rr2_fit_marginalnull","rrq1_fit_marginalnull","rrq2_fit_marginalnull","ri1_fit_marginalnull","ri2_fit_marginalnull","rr1_fit_marginalnull","rr2_fit_marginalnull","rrq1_fit_marginalnull","rrq2_fit_marginalnull"
"40",8,"hen_134",4,52,"MEXP","TrackingSystem 10-12","pen10",5.5,"TRAN",0,4,1112,-1,31,8,20,38,8.05555555555556,1.6,1.06666666666667,1.66666666666667,0.533333333333333,1.23076923076923,1,3,4.26666666666667,33.3571428571429,34,73,52,52,1.112,-0.0405974907091922,0.372803486604265,1.3660574468618,2704,-1.6787927460068,1.71205999480714,1.49377228534734,-0.367755380537164,-0.914295901638055,-0.58147672600227,-0.578713227490168,-0.341119256830886,-0.340482663164444,-0.0748979489546402,-0.0780175345396903,0.539251742170782,0.523703659538228,0.526018543778169,0.518320237184449,0.515783482352763,0.508543399981257
"41",8,"hen_134",4,53,"MEXP","TrackingSystem 10-12","pen10",4,"TRAN",0,4,1112,-1,51,7,10,29,6.62139917695473,1.4,1.26666666666667,1.6,0.733333333333333,1.18518518518519,0,2,4.53333333333333,33.3571428571429,34,73,53,53,1.112,-0.219162564060087,0.752267266548942,0.493904619350385,2809,-2.15051507362837,1.83832801823968,1.57492688615254,-0.367755380537164,-0.914295901638055,-0.574676364541733,-0.571861463078428,-0.322391233257463,-0.321708801460052,-0.00589584900982251,-0.00957443957985057,0.546052103631319,0.530555423949968,0.531384861847688,0.523641785874924,0.520732605793282,0.513390064366944
"42",8,"hen_134",4,54,"MEXP","TrackingSystem 10-12","pen10",5.33333333333333,"TRAN",0,4,1112,-1,47,12,10,27,10.2798353909465,1.26666666666667,1.13333333333333,1.2,0.533333333333333,1.77777777777778,1,3,3.53333333333333,33.3571428571429,34,73,54,54,1.112,-0.784324955247997,0.5031350385589,1.88015988481972,2916,-1.73120633796475,1.96700114688046,1.65608148695775,-0.367755380537164,-0.914295901638055,-0.606040839236681,-0.603127924369407,-0.342673401842669,-0.341911481087806,0.0263175954596479,0.0220659715675199,0.514687628936371,0.499288962658989,0.497740987758579,0.489986793233253,0.486288119502855,0.478856745870441
"43",2,"hen_138",4,11,"MEXP","TrackingSystem 10-12","pen10",11.5,"TRAN",1,4,1244,-1,4,2,27,66,4.02564102564103,1.2,0.3,1.2,0.2,0.230769230769231,0,3,2.7,33.3571428571429,44,80,11,11,1.244,0.880345996678153,-0.973497719863896,-0.513933044317919,121,0.208096564479498,-1.39413338163335,-1.8335663476661,-0.367755380537164,1.20553095663964,-0.29616975575506,-0.294277810731043,0.465768194379733,0.47592801810516,0.628432556030621,0.630063608901535,-0.741768483128646,-0.735402977724471,-0.746527042435805,-0.735736724631078,-0.747594413341039,-0.742556968661091
"44",2,"hen_138",4,12,"MEXP","TrackingSystem 10-12","pen10",10.1666666666667,"TRAN",0,4,1244,-1,2,1,23,65,23.8653846153846,1.1,0.2,1,0.2,0.461538461538462,0,3,2.2,33.3571428571429,44,80,12,12,1.244,0.508584976336058,-1.14717330483839,0.370754924195818,144,-0.211212171184112,-1.3664746717386,-1.75241174686089,-0.367755380537164,1.20553095663964,-0.21703017509144,-0.21520433669077,0.513136132963754,0.522794635953277,0.656062478823578,0.657585021357714,-0.662628902465026,-0.656329503684199,-0.66372528950563,-0.653070007726176,-0.663704768556187,-0.658442724119241
"45",2,"hen_138",4,13,"MEXP","TrackingSystem 10-12","pen10",9,"TRAN",0,4,1244,-1,9,4,22,59,18.0666666666667,1.4,0.5,1.5,0.2,0.6,1,1,3.5,33.3571428571429,44,80,13,13,1.244,0.794043889279679,-0.795627341422981,0.876097957028745,169,-0.578107314889791,-1.33641085663562,-1.67125714605569,-0.367755380537164,1.20553095663964,-0.141845251484811,-0.140080021437848,0.556381729100164,0.565543005338099,0.68044502438372,0.681867402641546,-0.587443978858397,-0.581205188431276,-0.585045879023065,-0.57452153928457,-0.583995037740115,-0.57851507064265
"46",3,"hen_138",4,16,"MEXP","TrackingSystem 10-12","pen10",7.83333333333333,"TRAN",1,4,1244,-1,11,0,18,69,3.96913580246914,1.6,0.1,1.6,0.1,0.222222222222222,0,1,3.4,33.3571428571429,44,80,16,16,1.244,1.32733800178451,-1.25502318558666,-0.662656508371858,256,-0.94500245859546,-1.23178878007723,-1.42779334364007,-0.367755380537164,1.20553095663964,0.0428764874438835,0.0445134381391296,0.643940537968215,0.651649476278359,0.716501549786171,0.717683663550489,-0.402722239929703,-0.396611728854299,-0.391185627116551,-0.381014771173957,-0.387552176985666,-0.381448352512895
"47",3,"hen_138",4,17,"MEXP","TrackingSystem 10-12","pen10",10.5,"TRAN",0,4,1244,-1,9,1,18,59,33.9411764705882,1.72727272727273,0.181818181818182,1.27272727272727,0.0909090909090909,1.64705882352941,0,3,2.54545454545455,33.3571428571429,44,80,17,17,1.244,0.28263642939714,-1.19866531492014,1.68971721892976,289,-0.106384987268218,-1.19210454414129,-1.34663874283487,-0.367755380537164,1.20553095663964,0.0616181951430862,0.0632653512806482,0.629267442782346,0.636530629028235,0.686078322697481,0.687217767362323,-0.3839805322305,-0.37785981571278,-0.370424907956266,-0.360333519367297,-0.366378365762288,-0.360059216079947
"48",3,"hen_138",4,18,"MEXP","TrackingSystem 10-12","pen10",9.83333333333333,"TRAN",0,4,1244,-1,12,1,14,58,37.4444444444444,1.36363636363636,0.181818181818182,0.818181818181818,0.272727272727273,1.47368421052632,1,3,2.36363636363636,33.3571428571429,44,80,18,18,1.244,-0.258633249843112,-1.08155529533615,2.51655041022003,324,-0.316039355100029,-1.15001520299711,-1.26548414202966,-0.367755380537164,1.20553095663964,0.121306105852072,0.122915005961238,0.656262307894575,0.66304504270518,0.698625694063816,0.699704166761533,-0.324292621521514,-0.31821016103219,-0.307996228497883,-0.298019006633568,-0.30316649281985,-0.296665343952533
"49",3,"hen_138",4,19,"MEXP","TrackingSystem 10-12","pen10",10.5,"TRAN",0,4,1244,-1,24,2,14,56,7.09941520467836,1.54545454545455,0.454545454545454,1.27272727272727,0.545454545454545,0.842105263157895,0,3,4.36363636363636,33.3571428571429,44,80,19,19,1.244,0.325045587704073,-0.243383335431105,0.267184270500829,361,-0.106384987268218,-1.10552075664469,-1.18432954122445,-0.367755380537164,1.20553095663964,0.162072406148476,0.163666535079003,0.663871396310622,0.670190704788707,0.692519696301389,0.693554426068487,-0.28352632122511,-0.277458631914425,-0.264953325735681,-0.255073245493257,-0.25954052574214,-0.252855171810286
"50",3,"hen_138",4,20,"MEXP","TrackingSystem 10-12","pen10",11,"TRAN",0,4,1244,-1,12,4,19,63,4.26543209876543,1.09090909090909,0.727272727272727,1.45454545454545,0.363636363636364,0.222222222222222,0,3,4,33.3571428571429,44,80,20,20,1.244,0.666342763051371,-0.241689001597706,-0.452484157820786,400,0.0508557886056402,-1.05862120508403,-1.10317494041925,-0.367755380537164,1.20553095663964,0.2031603217752,0.204740038773839,0.671719123492935,0.677575405017543,0.687568033276417,0.688564828180211,-0.242438405598386,-0.236385128219589,-0.221671784207214,-0.211888446207636,-0.21569276066294,-0.208832416756181
"51",3,"hen_138",4,21,"MEXP","TrackingSystem 10-12","pen10",12.1666666666667,"TRAN",0,4,1244,-1,21,3,12,62,5.26785714285714,0.909090909090909,0.363636363636364,0.818181818181818,0.363636363636364,0.428571428571429,0,1,3.09090909090909,33.3571428571429,44,80,21,21,1.244,0.572485926735632,-0.779293729907117,-0.452672306118752,441,0.417750932311319,-1.00931654831513,-1.02202033961404,-0.367755380537164,1.20553095663964,0.233879171763965,0.235457683634692,0.66890303640682,0.674305926870173,0.672766425063224,0.673737438153911,-0.211719555609621,-0.205667483358736,-0.189054056947174,-0.179357825298221,-0.182627477507928,-0.17559501373301
"52",4,"hen_138",4,22,"MEXP","TrackingSystem 10-12","pen10",15.1666666666667,"TRAN",1,4,1244,-1,14,0,14,72,0,1.09090909090909,0.181818181818182,1.18181818181818,0.363636363636364,0,0,1,3.63636363636364,33.3571428571429,44,80,22,22,1.244,1.05769764861476,-0.930961681280118,-0.956788899746483,484,1.36119558755447,-0.957606786337998,-0.940865738808836,-0.367755380537164,1.20553095663964,0.239262002759181,0.240870502886089,0.640159700803708,0.645131767216476,0.632708879765863,0.633675147069682,-0.206336724614405,-0.200254664107339,-0.182363578204132,-0.172731885895134,-0.175750668173048,-0.16854007166068
"53",4,"hen_138",4,23,"MEXP","TrackingSystem 10-12","pen10",15.3333333333333,"TRAN",0,4,1244,-1,22,2,14,62,1.23383084577114,1.75,0.5,1.91666666666667,0.5,0.17910447761194,1,1,5.66666666666667,33.3571428571429,44,80,23,23,1.244,1.00709984810902,-0.215831343055204,0.140110905185622,529,1.4136091795124,-0.903491919152624,-0.859711138003631,-0.367755380537164,1.20553095663964,0.279176628183213,0.280774363629927,0.64654285367788,0.65105493857694,0.629019364968122,0.629966390607154,-0.166422099190373,-0.160350803363501,-0.140546610983806,-0.131008615477887,-0.133438365074514,-0.126079154859559
"54",4,"hen_138",4,24,"MEXP","TrackingSystem 10-12","pen10",12.6666666666667,"TRAN",0,4,1244,-1,26,5,13,57,0,0.916666666666667,0.583333333333333,1.25,0.333333333333333,0,0,3,3.5,33.3571428571429,44,80,24,24,1.244,0.374118110838717,-0.334183602832341,-0.724136299013698,576,0.574991708185177,-0.84697194675901,-0.778556537198425,-0.367755380537164,1.20553095663964,0.353623048036058,0.355169265866202,0.688052495029332,0.69207544095156,0.66169788067,0.662611168766326,-0.0919756793375278,-0.0859559011272261,-0.0636031552861991,-0.0541880140464816,-0.0556905682123267,-0.0482122633296503
"55",4,"hen_138",4,25,"MEXP","TrackingSystem 10-12","pen10",14.1666666666667,"TRAN",0,4,1244,-1,11,1,16,72,0,1.58333333333333,0.333333333333333,1.75,0.166666666666667,0,0,1,4.08333333333333,33.3571428571429,44,80,25,25,1.244,1.42643875760717,-0.910042728417846,-0.961473554036135,625,1.04671403580675,-0.788046869157158,-0.697401936393219,-0.367755380537164,1.20553095663964,0.372799542184172,0.374361408942074,0.673108019366648,0.676690255559611,0.638308475495816,0.639226828027753,-0.0727991851894144,-0.0667637580513541,-0.0431138166027285,-0.0337731003816467,-0.0349432289621667,-0.0273220505903976
"56",4,"hen_138",4,26,"MEXP","TrackingSystem 10-12","pen10",14.3333333333333,"TRAN",0,4,1244,-1,17,4,13,65,2.30092592592593,1.66666666666667,0.333333333333333,1.58333333333333,0.5,0.333333333333333,0,1,5,33.3571428571429,44,80,26,26,1.244,1.09141603455931,-0.357827659103436,-0.554407024406988,676,1.09912762776468,-0.726716686347067,-0.616247335588013,-0.367755380537164,1.20553095663964,0.407264605018198,0.408824493370491,0.6736656167188,0.676794611443094,0.631479396955035,0.632399739013857,-0.0383341223553879,-0.0323006736229369,-0.00712240490442177,0.00213135455862056,0.00143190018543091,0.00917785398062165
"57",4,"hen_138",4,27,"MEXP","TrackingSystem 10-12","pen10",5.16666666666667,"TRAN",0,4,1244,-1,20,9,19,49,3.66666666666667,1.41666666666667,0.916666666666667,1.75,0.5,0.153846153846154,0,1,5,33.3571428571429,44,80,27,27,1.244,0.929164133614565,0.242071005077543,-0.689003867775655,729,-1.7836199299227,-0.662981398328737,-0.535092734782807,-0.367755380537164,1.20553095663964,0.559648773833619,0.561065719897559,0.794388836218837,0.796963387208556,0.746851732334149,0.747710077175434,0.114050046460033,0.119940552904131,0.149034628941769,0.158100229380867,0.159075906516958,0.166867625834202
"58",4,"hen_138",4,28,"MEXP","TrackingSystem 10-12","pen10",10.1666666666667,"TRAN",0,4,1244,-1,29,18,19,34,0,1.16666666666667,1.66666666666667,2.33333333333333,0.583333333333333,0,0,1,5.83333333333333,33.3571428571429,44,80,28,28,1.244,0.774531396512661,1.33461001384618,-0.976451971874822,784,-0.211212171184112,-0.596841005102169,-0.453938133977602,-0.367755380537164,1.20553095663964,0.528474845324953,0.529970186331588,0.727828502288424,0.730007876949261,0.674104787729084,0.675016077125768,0.0828761179513669,0.0888450193381602,0.117908109357511,0.126944818178356,0.12766809612834,0.135605499583629
"59",5,"hen_138",4,29,"MEXP","TrackingSystem 10-12","pen10",11.8333333333333,"TRAN",1,4,1244,-1,22,12,21,45,0,1.41666666666667,1,2,0.25,0,0,1,4.75,33.3571428571429,44,80,29,29,1.244,1.0799943424056,0.156933179156666,-0.997771786444767,841,0.312923748395393,-0.528295506667361,-0.372783533172396,-0.367755380537164,1.20553095663964,0.538247119826071,0.53977239430469,0.702936128656111,0.704685627617036,0.644328441579045,0.64527437266348,0.092648392452485,0.0986472273112622,0.128449550071352,0.137422667902915,0.138298347458783,0.146348109027523
"60",5,"hen_138",4,30,"MEXP","TrackingSystem 10-12","pen10",11.8333333333333,"TRAN",0,4,1244,-1,23,8,23,46,0,1.58333333333333,1.16666666666667,2.58333333333333,0.416666666666667,0,0,1,6,33.3571428571429,44,80,30,30,1.244,1.28599194849182,0.49519994359734,-0.933238255897735,900,0.312923748395393,-0.457344903024315,-0.29162893236719,-0.367755380537164,1.20553095663964,0.567584235400412,0.569116676994757,0.697906809252508,0.699210206168847,0.635514134032678,0.636489093902984,0.121985508026826,0.127991510001329,0.158854045013904,0.167747345511511,0.168958100656933,0.177099584280297
"61",5,"hen_138",4,31,"MEXP","TrackingSystem 10-12","pen10",15.6666666666667,"TRAN",0,4,1244,-1,14,12,28,47,0,1.53846153846154,1,2.53846153846154,0.153846153846154,0,0,1,5.23076923076923,33.3571428571429,44,80,31,31,1.244,1.4898669391215,0.131203474797929,-1.0658740108812,961,1.51843636342832,-0.38398919417303,-0.210474331561984,-0.367755380537164,1.20553095663964,0.545927697657332,0.54752933388884,0.640784354048646,0.641686383562693,0.575033617580519,0.576073870221858,0.100328970283745,0.106404166895412,0.137165404156196,0.146023621962141,0.147019108213324,0.15527355471953
"62",5,"hen_138",4,32,"MEXP","TrackingSystem 10-12","pen10",14.5,"TRAN",0,4,1244,-1,12,20,21,39,14.7149122807018,1.84615384615385,0.615384615384615,1.84615384615385,0.307692307692308,1.10526315789474,0,1,4.30769230769231,33.3571428571429,44,80,32,32,1.244,0.817534040113815,0.133831787736038,0.301113628946244,1024,1.15154121972265,-0.308228380113505,-0.129319730756778,-0.367755380537164,1.20553095663964,0.586598724860594,0.588195399144101,0.647134765212268,0.64758225492664,0.57953225943474,0.580606812013692,0.140999997487008,0.147070232150672,0.178949629665972,0.187719592382872,0.18912673734013,0.197448130738812
"63",5,"hen_138",4,33,"MEXP","TrackingSystem 10-12","pen10",13,"TRAN",0,4,1244,-1,21,7,22,23,50.6239316239316,2.07692307692308,0.230769230769231,1.30769230769231,0.153846153846154,2,1,1,2.92307692307692,33.3571428571429,44,80,33,33,1.244,-0.135486382421705,-0.916874793956529,3.20947198307382,1089,0.679818892101072,-0.230062460845742,-0.0481651299515726,-0.367755380537164,1.20553095663964,0.629729503587833,0.631319005658642,0.655904305749093,0.655895807740199,0.58738609201155,0.588499483598853,0.184130776214247,0.190193838665214,0.223152984548952,0.231833244253216,0.233657020453561,0.24203487665851
"64",5,"hen_138",4,34,"MEXP","TrackingSystem 10-12","pen10",19.3333333333333,"TRAN",0,4,1244,-1,31,3,22,29,29.0043859649123,1.84615384615385,0.0769230769230769,1.38461538461538,0.153846153846154,1.26315789473684,0,1,3.07692307692308,33.3571428571429,44,80,34,34,1.244,0.346903687773315,-1.06436630454361,1.11611976361641,1156,2.67153538650326,-0.149491436369741,0.0329894708536332,-0.367755380537164,1.20553095663964,0.57055136034991,0.572257386004148,0.560248935919135,0.559873520092519,0.490753172039323,0.491972122537986,0.124952632976324,0.131132219010719,0.162931429065148,0.17161105566232,0.172768014281987,0.181254030039269
"65",5,"hen_138",4,35,"MEXP","TrackingSystem 10-12","pen10",11.6666666666667,"TRAN",0,4,1244,-1,39,6,21,20,29.2850877192982,0.923076923076923,0.461538461538462,0.846153846153846,0.384615384615385,0.631578947368421,0,1,2.76923076923077,33.3571428571429,44,80,35,35,1.244,-0.190709648574515,-0.504161151825775,0.625520564990422,1225,0.260510156437461,-0.0665153066855,0.114144071658839,-0.367755380537164,1.20553095663964,0.689160136515747,0.690769775550199,0.645812925231339,0.644917664847306,0.577945633570778,0.579170624332222,0.243561409142161,0.249644608556771,0.283929232723507,0.292455299473891,0.294771852878132,0.30325148638222
"66",6,"hen_138",4,36,"MEXP","TrackingSystem 10-12","pen10",6,"TRAN",1,4,1244,-1,43,8,19,22,16.2017543859649,1.23076923076923,0.615384615384615,1.23076923076923,0.384615384615385,0.789473684210526,0,1,3.53846153846154,33.3571428571429,44,80,36,36,1.244,0.051318233606614,-0.209048238629479,0.303107215030137,1296,-1.52155197013294,0.0188659282069796,0.195298672464045,-0.367755380537164,1.20553095663964,0.780294757494379,0.781841772804585,0.70326917541961,0.701878484791463,0.637681302032932,0.638934638079972,0.334696030120793,0.340716605811156,0.376819297257932,0.385216218474833,0.388386361669009,0.396866894785773
"67",6,"hen_138",4,37,"MEXP","TrackingSystem 10-12","pen10",7.66666666666667,"TRAN",0,4,1244,-1,42,9,19,12,36.2755555555556,1.15384615384615,0.538461538461538,1,0.307692307692308,1.12,0,1,2.61538461538462,33.3571428571429,44,80,37,37,1.244,-0.386683239947642,-0.414118869282064,1.24811181237722,1369,-0.997416050553411,0.106652268307698,0.276453273269251,-0.367755380537164,1.20553095663964,0.775534865088815,0.777135243936565,0.662841987061911,0.66103939418729,0.599532785901451,0.600877380147367,0.329936137715229,0.336010076943137,0.371825923246387,0.380177226927443,0.383184149130286,0.391713471616062
"68",6,"hen_138",4,38,"MEXP","TrackingSystem 10-12","pen10",9.33333333333333,"TRAN",0,4,1244,-1,38,4,27,14,36.4649122807018,1.14285714285714,0.285714285714286,0.785714285714286,0.214285714285714,1.26315789473684,1,1,1.85714285714286,33.3571428571429,44,80,38,38,1.244,-0.439990427742185,-1.01683644428727,2.14099500549431,1444,-0.473280130973887,0.196843713616655,0.357607874074456,-0.367755380537164,1.20553095663964,0.768958451819917,0.770615122963406,0.620472946863539,0.618260698424123,0.560337748522291,0.561780678030974,0.323359724446331,0.329489955969977,0.36489069739417,0.373198630221061,0.376002878607918,0.38457304436965
"69",6,"hen_138",4,39,"MEXP","TrackingSystem 10-12","pen10",8,"TRAN",0,4,1244,-1,22,6,33,28,25.4188034188034,1.21428571428571,0.285714285714286,1.07142857142857,0.142857142857143,1.07692307692308,1,3,2.28571428571429,33.3571428571429,44,80,39,39,1.244,-0.13982033282231,-0.887886049430031,1.72352796356552,1521,-0.892588866637507,0.289440264133851,0.438762474879662,-0.367755380537164,1.20553095663964,0.799051969173489,0.800721610164896,0.615410885749388,0.612757976979418,0.559711597627886,0.56123709752484,0.353453241799903,0.359596443171468,0.395262450626173,0.403496007833141,0.40645795783434,0.415038178840586
"70",6,"hen_138",4,40,"MEXP","TrackingSystem 10-12","pen10",12.5,"TRAN",0,4,1244,-1,8,7,35,42,17.8844444444444,1.78571428571429,0.428571428571429,1.5,0.214285714285714,1.28,1,3,3.28571428571429,33.3571428571429,44,80,40,40,1.244,0.440474056571134,-0.625280323628498,1.59528647737491,1600,0.522578116227214,0.384441919859286,0.519917075684868,-0.367755380537164,1.20553095663964,0.75249419888577,0.754269671383877,0.532089801551714,0.529063134725112,0.481008966006066,0.482668528235377,0.306895471512184,0.313144504390448,0.347375180774654,0.355601264635619,0.35790401959738,0.366530764635283
"71",6,"hen_138",4,41,"MEXP","TrackingSystem 10-12","pen10",13.6666666666667,"TRAN",0,4,1244,-1,12,5,30,49,10.1125,1.64285714285714,0.357142857142857,1.5,0.214285714285714,1.05,0,1,3.42857142857143,33.3571428571429,44,80,41,41,1.244,1.02841109596973,-0.820086400679805,0.128682396779191,1681,0.889473259932892,0.48184868079296,0.601071676490074,-0.367755380537164,1.20553095663964,0.746882631607833,0.748715474141928,0.490436677652138,0.487001553397874,0.445276932839271,0.44705225453329,0.301283904234247,0.3075903071485,0.341155871221232,0.349339782365165,0.351388143079481,0.360028086124443
"72",6,"hen_138",4,42,"MEXP","TrackingSystem 10-12","pen10",7.83333333333333,"TRAN",0,4,1244,-1,21,9,37,27,11.3739837398374,1.42857142857143,0.857142857142857,1.78571428571429,0.5,0.585365853658537,0,1,4.57142857142857,33.3571428571429,44,80,42,42,1.244,0.817754128566915,0.15958226440581,-0.134613666787291,1764,-0.94500245859546,0.581660546934873,0.68222627729528,-0.367755380537164,1.20553095663964,0.829256263600111,0.831041485447684,0.538422307403309,0.534503385692373,0.500934329800479,0.502779190166861,0.383657536226525,0.389916318454256,0.424575315318557,0.432641713716449,0.435329159953619,0.443921057056352
"73",7,"hen_138",4,43,"MEXP","TrackingSystem 10-12","pen10",8.66666666666667,"TRAN",1,4,1244,-1,7,5,38,39,22.8888888888889,1.57142857142857,0.571428571428571,1.5,0.214285714285714,1.07692307692308,0,1,3.35714285714286,33.3571428571429,44,80,43,43,1.244,0.920409589957285,-0.700223595798281,0.571986725112267,1849,-0.682934498805695,0.683877518285025,0.763380878100485,-0.367755380537164,1.20553095663964,0.824287926982816,0.826131237359876,0.497246461036264,0.492919880655755,0.467510966108595,0.469483202074312,0.37868919960923,0.385006070366448,0.418833283297667,0.426858307736615,0.4292568794387,0.437843544369228
